1	2	
2	3	
3	5	
4	6	
5	8	
6	12	
7	13	
8	15	
9	16	
10	18	
11	19	
12	21	
13	23	
14	25	
15	26	
16	27	
17	28	
18	29	
19	30	
20	31	
21	32	
22	33	
23	34	
24	35	
25	36	
26	39	
27	41	
28	42	
29	43	
30	44	
31	45	
32	47	
33	48	
34	50	
35	51	
36	53	
37	54	
38	56	
39	57	
40	58	
41	59	
42	60	
43	62	
44	63	
45	64	
46	65	
47	66	
48	67	
49	68	
50	69	
51	70	
52	71	
53	72	
54	73	
55	74	
56	75	
57	76	
58	77	
59	78	
60	79	
61	80	
62	81	
63	82	
64	84	
65	85	
66	86	
67	87	
68	88	
69	89	
70	90	
71	92	
72	93	
73	94	
74	95	
75	96	
76	97	
77	98	
78	99	
79	100	
80	101	
81	102	
82	103	
83	104	
84	105	
85	106	
86	107	
87	108	
88	109	
89	112	
90	113	
91	114	
92	115	
93	116	
94	117	
95	118	
96	119	
97	120	
98	122	
99	123	
100	124	
101	125	
102	126	
103	127	
104	128	
105	129	
106	130	
107	131	
108	132	
109	133	
110	134	
111	135	
112	136	
113	137	
114	138	
115	140	
116	141	
117	142	
118	143	
119	145	
120	146	
121	147	
122	148	
123	149	
124	150	
125	151	
126	152	
127	153	
128	154	
129	155	
130	156	
131	157	
132	158	
133	159	
134	160	
135	161	
136	162	
137	163	
138	164	
139	165	
140	166	
141	167	
142	168	
143	169	
144	170	
145	172	
146	173	
147	174	
148	175	
149	176	
150	177	
151	178	
152	179	
153	180	
154	181	
155	182	
156	183	
157	184	
158	185	
159	186	
160	187	
161	188	
162	189	
163	190	
164	191	
165	192	
166	193	
167	194	
168	195	
169	196	
170	197	
171	198	
172	199	
173	200	
174	201	
175	202	
176	203	
177	204	
178	205	
179	206	
180	207	
181	208	
182	209	
183	210	
184	211	
185	212	
186	213	
187	214	
188	215	
189	216	
190	217	
191	218	
192	219	
193	220	
194	222	
195	223	
196	224	
197	226	
198	227	
199	228	
200	229	
201	230	
202	231	
203	232	
204	233	
205	234	
206	235	
207	238	
208	239	
209	240	
210	241	
211	242	
212	243	
213	244	
214	245	
215	246	
216	247	
217	248	
218	249	
219	250	
220	251	
221	252	
222	253	
223	254	
224	255	
225	256	
226	257	
227	258	
228	259	
229	260	
230	261	
231	262	
232	263	
233	264	
234	265	
235	266	
236	267	
237	268	
238	269	
239	270	
240	271	
241	272	
242	273	
243	274	
244	275	
245	276	
246	277	
247	278	
248	279	
249	280	
250	281	
251	282	
252	283	
253	284	
254	285	
255	286	
256	287	
257	288	
258	289	
259	290	
260	291	
261	292	
262	293	
263	294	
264	295	
265	296	
266	297	
267	298	
268	299	
269	300	
270	301	
271	302	
272	303	
273	305	
274	306	
275	307	
276	308	
277	309	
278	310	
279	311	
280	312	
281	313	
282	314	
283	315	
284	316	
285	317	
286	318	
287	319	
288	320	
289	321	
290	322	
291	323	
292	324	
293	325	
294	326	
295	327	
296	328	
297	329	
298	330	
299	331	
300	332	
301	333	
302	334	
303	335	
304	336	
305	337	
306	338	
307	339	
308	340	
309	341	
310	342	
311	343	
312	344	
313	345	
314	346	
315	347	
316	348	
317	349	
318	350	
319	351	
320	352	
321	353	
322	354	
323	355	
324	356	
325	357	
326	358	
327	359	
328	360	
329	361	
330	362	
331	363	
332	364	
333	365	
334	366	
335	367	
336	368	
337	369	
338	371	
339	372	
340	373	
341	374	
342	375	
343	376	
344	377	
345	378	
346	379	
347	380	
348	381	
349	382	
350	383	
351	384	
352	385	
353	386	
354	387	
355	388	
356	389	
357	390	
358	391	
359	392	
360	393	
361	394	
362	395	
363	396	
364	397	
365	398	
366	399	
367	400	
368	401	
369	402	
370	403	
371	404	
372	405	
373	406	
374	407	
375	408	
376	409	
377	410	
378	411	
379	412	
380	413	
381	414	
382	415	
383	416	
384	417	
385	418	
386	420	
387	421	
388	422	
389	423	
390	424	
391	425	
392	426	
393	427	
394	428	
395	429	
396	430	
397	431	
398	432	
399	433	
400	434	
401	435	
402	436	
403	437	
404	438	
405	440	
406	441	
407	442	
408	443	
409	445	
410	446	
411	447	
412	448	
413	449	
414	450	
415	451	
416	452	
417	453	
418	454	
419	455	
420	456	
421	457	
422	458	
423	459	
424	462	
425	463	
426	464	
427	465	
428	466	
429	467	
430	468	
431	469	
432	470	
433	471	
434	472	
435	473	
436	474	
437	475	
438	476	
439	477	
440	480	
441	481	
442	482	
443	483	
444	484	
445	485	
446	486	
447	487	
448	488	
449	489	
450	490	
451	491	
452	492	
453	493	
454	494	
455	495	
456	496	
457	497	
458	498	
459	500	
460	501	
461	502	
462	503	
463	504	
464	505	
465	507	
466	508	
467	509	
468	510	
469	511	
470	512	
471	513	
472	514	
473	515	
474	516	
475	517	
476	518	
477	521	
478	522	
479	523	
480	524	
481	526	
482	528	
483	529	
484	530	
485	531	
486	533	
487	534	
488	535	
489	536	
490	537	
491	538	
492	539	
493	540	
494	541	
495	542	
496	543	
497	544	
498	545	
499	546	
500	547	
501	548	
502	549	
503	550	
504	551	
505	552	
506	553	
507	554	
508	555	
509	556	
510	557	
511	558	
512	559	
513	560	
514	561	
515	562	
516	563	
517	564	
518	565	
519	566	
520	567	
521	568	
522	570	
523	571	
524	572	
525	573	
526	574	
527	575	
528	576	
529	577	
530	578	
531	579	
532	580	
533	582	
534	583	
535	584	
536	585	
537	586	
538	587	
539	588	
540	590	
541	591	
542	592	
543	593	
544	594	
545	595	
546	596	
547	597	
548	598	
549	599	
550	600	
551	601	
552	602	
553	603	
554	604	
555	605	
556	606	
557	607	
558	608	
559	609	
560	610	
561	611	
562	612	
563	613	
564	614	
565	615	
566	616	
567	617	
568	618	
569	619	
570	620	
571	621	
572	622	
573	623	
574	624	
575	625	
576	626	
577	627	
578	628	
579	629	
580	630	
581	631	
582	632	
583	633	
584	634	
585	635	
586	636	
587	637	
588	638	
589	639	
590	640	
591	641	
592	642	
593	643	
594	644	
595	645	
596	647	
597	648	
598	649	
599	650	
600	651	
601	652	
602	653	
603	654	
604	655	
605	657	
606	658	
607	659	
608	661	
609	662	
610	663	
611	664	
612	665	
613	666	
614	667	
615	668	
616	669	
617	670	
618	671	
619	672	
620	673	
621	674	
622	676	
623	677	
624	678	
625	679	
626	680	
627	681	
628	682	
629	683	
630	685	
631	686	
632	687	
633	688	
634	689	
635	691	
636	692	
637	693	
638	694	
639	695	
640	696	
641	697	
642	698	
643	699	
644	700	
645	701	
646	702	
647	704	
648	705	
649	706	
650	707	
651	708	
652	709	
653	710	
654	711	
655	712	
656	713	
657	714	
658	715	
659	716	
660	717	
661	718	
662	719	
663	720	
664	721	
665	722	
666	723	
667	724	
668	725	
669	726	
670	727	
671	728	
672	729	
673	730	
674	731	
675	732	
676	733	
677	734	
678	735	
679	736	
680	738	
681	739	
682	740	
683	741	
684	742	
685	743	
686	744	
687	745	
688	746	
689	747	
690	748	
691	749	
692	750	
693	751	
694	752	
695	753	
696	754	
697	755	
698	756	
699	757	
700	759	
701	760	
702	761	
703	762	
704	763	
705	764	
706	765	
707	766	
708	767	
709	768	
710	769	
711	770	
712	771	
713	772	
714	773	
715	774	
716	775	
717	776	
718	777	
719	778	
720	780	
721	781	
722	782	
723	783	
724	784	
725	785	
726	786	
727	787	
728	788	
729	789	
730	790	
731	791	
732	792	
733	793	
734	794	
735	795	
736	796	
737	797	
738	798	
739	799	
740	800	
741	801	
742	802	
743	803	
744	804	
745	805	
746	806	
747	807	
748	808	
749	809	
750	810	
751	811	
752	812	
753	813	
754	814	
755	815	
756	816	
757	817	
758	818	
759	819	
